Platform id,Platform name,Investment name,Sec id,Management type,Asset class,Investment type,Base currency,Management description,Growth proportion,Redemption period,Performance fee description,Investment description,Pds url,Fund manager,Fund issuer,Date requested,Date added,Backfill series ticker,Backfill series name,Entry fee,Exit fee,Management fee,Rebate,Total expense ratio,Admin fee,Action fee description,Requested by,Date removed,Exchange,Manager Full name,Manager Email,Manager Website,Manager Description,Issuer Full name,Issuer Email,Issuer Website,Issuer Description
WIA100,Wellington Intl Airport 6.02% 04/09/2030,Wellington Intl Airport 6.02% 04/09/2030,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Wellington International Airport is the primary airport serving Wellington, New Zealand's capital city, providing domestic and international flights and playing a crucial role in the region's transport and tourism infrastructure.",https://www.wellingtonairport.co.nz/business/#investor-services,,Wellington International Airport,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2030-09-04 00:00:00,,,,,,Wellington International Airport,,,
KPG060,Kiwi Property Trust 6.24% 27/09/2029,Kiwi Property Trust 6.24% 27/09/2029,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"The Kiwi Property Trust have been a leader in the New Zealand property sector for 30 years and are a member of the NZX 20 index. They own and operate a diversified portfolio of leading mixed-use, office and retail assets, including The Base and Sylvia Park mixed-use centres, and prestigious office buildings, such as the Vero Centre in Auckland. ",https://www.kiwiproperty.com/investors/,,Kiwi Property Trust,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2029-09-27 00:00:00,,,,,,Kiwi Property Trust,,,
LGF170,NZ Local Govt Funding Agency 4.50% 15/05/2030,NZ Local Govt Funding Agency 4.50% 15/05/2030,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"The NZ Local Government Funding Agency is a government-owned entity in New Zealand that provides cost-effective financing to local councils and other local government entities, facilitating infrastructure development and improving financial stability within the local government sector.",https://www.lgfa.co.nz/,,NZ Local Government Funding Agency,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0016,NZX NZL Govt Stk GR NZD,,,,,,,,richard.parkin@hhg.co.nz,2030-05-15 00:00:00,,,,,,NZ Local Government Funding Agency,,,
MCY060,Mercury NZ Limited 5.64% 19/06/2028,Mercury NZ Limited 5.64% 19/06/2028,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Mercury Energy is a New Zealand energy company that generates, sells, and distributes electricity and gas, with a strong focus on renewable energy sources and sustainability initiatives to support its customers and the environment.",https://www.mercury.co.nz/investors/bonds,,Mercury NZ,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2028-06-19 00:00:00,,,,,,Mercury NZ Ltd,,,
MEL070,Meridian Energy 5.4% 21/03/2030,Meridian Energy 5.4% 21/03/2030,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Meridian Energy is one of New Zealand's largest electricity generators and retailers, primarily focused on renewable energy sources such as hydro and wind, while also providing electricity and energy solutions to residential and commercial customers.",https://www.meridianenergy.co.nz/about-us/investors/reports/retail-bond-documents,,Meridian Energy,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2030-03-21 00:00:00,,,,,,Meridian Energy,,,
SBS020,Southland Building Society 6.14% 07/03/2029,Southland Building Society 6.14% 07/03/2029,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Southland Building Society is a New Zealand financial institution that offers a range of banking services, including home loans, savings accounts, and investment products, primarily serving the Southland region and focusing on supporting local communities.",https://www.sbsbank.co.nz/SBS-Capital-Bonds,,Southland Building Society,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2029-03-07 00:00:00,,,,,,Southland Building Society,,,
SPF600,Spark Finance Ltd 5.45% 18/09/2031,Spark Finance Ltd 5.45% 18/09/2031,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Spark Finance is a financial services division of Spark New Zealand, offering a range of products including personal loans, credit cards, and insurance services, designed to meet the diverse financial needs of individuals and businesses in New Zealand.",https://investors.sparknz.co.nz/investor-centre/?page=Spark-Finance-Bonds,,Spark Finance,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2031-09-18 00:00:00,,,,,,Spark Finance Ltd,,,
SUM040,Summerset Group Holdings Limited 6.59% 09/03/2029,Summerset Group Holdings Limited 6.59% 09/03/2029,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Summerset Group Holdings Limited is a leading New Zealand-based developer and operator of retirement villages and aged care facilities, dedicated to providing quality living options and care services for seniors.",https://www.summerset.co.nz/investor-centre/bonds/,,Summerset,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2029-03-09 00:00:00,,,,,,Summerset Group Holdings Ltd,,,
SUM050,Summerset Group Holdings Limited 6.43% 08/03/2030,Summerset Group Holdings Limited 6.43% 08/03/2030,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Summerset Group Holdings Limited is a leading New Zealand-based developer and operator of retirement villages and aged care facilities, dedicated to providing quality living options and care services for seniors.",https://www.summerset.co.nz/investor-centre/bonds/,,Summerset,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2030-03-08 00:00:00,,,,,,Summerset Group Holdings Ltd,,,
WIA090,Wellington Intl Airport 5.78% 24/08/2028,Wellington Intl Airport 5.78% 24/08/2028,,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Wellington International Airport is the primary airport serving Wellington, New Zealand's capital city, providing domestic and international flights and playing a crucial role in the region's transport and tourism infrastructure.",https://www.wellingtonairport.co.nz/business/#investor-services,,Wellington International Airport,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2028-08-24 00:00:00,,,,,,Wellington International Airport,,,
DEVONGIBF,Devon Global Impact Bond Fund,Devon Global Impact Bond Fund,F00001DZCK,Managed Funds,International fixed interest,Open-End Fund,NZD,,0.0,,,"The Global Impact Bond Fund invests in the Wellington Global Impact Bond Fund, managed by Wellington Management, which focuses on debt issued by companies addressing social and environmental challenges through their core products and services. The fund aims to enhance access to basic life essentials, reduce inequality, and mitigate climate change effects.",https://devonfunds.co.nz/global-impact-bond-fund,Devon Funds,Devon Funds,2024-08-23 00:00:00,2024-10-01 00:00:00,BFS_DEVONGIBF,Backfill: Devon Global Impact Bond Fund,0,0,0.0059,,0.0059,,,joel@radicalinvestment.co.nz,,,Devon Funds Management,,https://devonfunds.co.nz/,,Devon Funds Management,,https://devonfunds.co.nz/,
PL.US,Planet Labs PBC,Planet Labs PBC,0P0001O11S,Listed Securities,International equities,Stock,,,0.0,,,"Planet Labs PBC is a publicly traded American Earth imaging company headquartered in San Francisco, California, aiming to capture daily images of the entire Earth to monitor changes and identify trends.",https://www.planet.com/,,Planet Labs PBC,2024-08-26 00:00:00,2024-10-01 00:00:00,BMK0105,S&P 500 Index,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Planet Labs PBC,,https://www.planet.com/,"Planet Labs PBC is a publicly traded American Earth imaging company headquartered in San Francisco, California, aiming to capture daily images of the entire Earth to monitor changes and identify trends."
GE.US,General Electric Co,General Electric Aerospace Co,0P000002DO,Listed Securities,International equities,Stock,,,0.0,,,"GE Aerospace is a division of General Electric that specializes in the design and manufacture of aircraft engines, systems, and components, providing innovative aerospace solutions for commercial, military, and general aviation markets.",https://www.geaerospace.com/,,GE Aerospace,2024-08-26 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,General Electric Aerospace ,,https://www.geaerospace.com/,"GE Aerospace is a division of General Electric that specializes in the design and manufacture of aircraft engines, systems, and components, providing innovative aerospace solutions for commercial, military, and general aviation markets."
RXRX.US,Recursion Pharmaceuticals Inc,Recursion Pharmaceuticals Inc,0P0001M4F7,Listed Securities,International equities,Stock,,,0.0,,,"Recursion Pharmaceuticals Inc. is a biotechnology company that leverages advanced computational biology and artificial intelligence to accelerate drug discovery and development, focusing on identifying treatments for rare and complex diseases.",https://www.recursion.com/,,Recursion Pharmaceuticals Inc,2024-08-26 00:00:00,2024-10-01 00:00:00,BMK0105,S&P 500 Index,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,Recursion Pharmaceuticals Inc,,https://www.recursion.com/,"Recursion Pharmaceuticals Inc. is a biotechnology company that leverages advanced computational biology and artificial intelligence to accelerate drug discovery and development, focusing on identifying treatments for rare and complex diseases."
ASTS.US,AST SpaceMobile Inc,AST SpaceMobile Inc,0P0001M322,Listed Securities,International equities,Stock,,,0.0,,,"AST SpaceMobile Inc. is an American satellite communications company focused on building a global satellite network that aims to provide mobile broadband services directly to standard smartphones, enhancing connectivity in underserved areas around the world.",https://ast-science.com/,,AST SpaceMobile Inc,2024-08-26 00:00:00,2024-10-01 00:00:00,BMK0105,S&P 500 Index,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,AST SpaceMobile Inc,,https://ast-science.com/,"AST SpaceMobile Inc. is an American satellite communications company focused on building a global satellite network that aims to provide mobile broadband services directly to standard smartphones, enhancing connectivity in underserved areas around the world."
FCEL.US,FuelCell Energy Inc,FuelCell Energy Inc,0P000002B5,Listed Securities,International equities,Stock,,,0.0,,,"FuelCell Energy Inc. is an American company that develops and manufactures fuel cell technology solutions for clean energy generation, focusing on producing renewable energy from hydrogen and other sustainable sources.",https://www.fuelcellenergy.com/,,FuelCell Energy,2024-08-26 00:00:00,2024-10-01 00:00:00,,,,,,,,,,jeremy.simpson@hhg.co.nz,,,,,,,FuelCell Energy Inc,,https://www.fuelcellenergy.com/,"FuelCell Energy Inc. is an American company that develops and manufactures fuel cell technology solutions for clean energy generation, focusing on producing renewable energy from hydrogen and other sustainable sources."
CFMFIF,Clarity Fixed Income Fund,Clarity Fixed Income Fund,F000011H78,Managed Funds,New Zealand fixed interest,Open-End Fund,NZD,,0.0,,,The Clarity Fixed Income Fund invests in high quality New Zealand bonds and term deposits. It is designed for investors looking for a lower risk investment and wanting to achieve returns over time that are higher than bank deposits.,https://clarityfunds.co.nz/our-funds/clarity-fixed-income-fund,Clarity NZ,Clarity NZ,2024-08-27 00:00:00,2024-10-01 00:00:00,,,,,0.006500000000000001,,0.006500000000000001,,,joel@radicalinvestment.co.nz,,,Clarity Fund Management,,https://clarityfunds.co.nz/,"Clarity Fund Management offers straightforward, flexible, and transparent investment options, focusing on long-term growth and actively managed funds. Their in-house team manages investments in New Zealand and Australia, while international shares are overseen by top-tier global fund managers. Clarity is regulated by the Financial Markets Authority and part of the Investment Services Group, with a commitment to prioritizing clients' interests and charging reasonable fees without performance-based charges.",Clarity Fund Management,,https://clarityfunds.co.nz/,"Clarity Fund Management offers straightforward, flexible, and transparent investment options, focusing on long-term growth and actively managed funds. Their in-house team manages investments in New Zealand and Australia, while international shares are overseen by top-tier global fund managers. Clarity is regulated by the Financial Markets Authority and part of the Investment Services Group, with a commitment to prioritizing clients' interests and charging reasonable fees without performance-based charges."
QUAYNZE,QuayStreet AM NZ Equity Fund,QuayStreet AM NZ Equity Fund,F000013I0H,Managed Funds,Australasian equities,Open-End Fund,NZD,,0.0,,,"The QuayStreet New Zealand Equity Fund primarily invests in companies within the NZX 50 Index, aiming to deliver returns above its benchmark, the S&P/NZX 50 Gross Index, over the long term.",https://quaystreet.com/our-funds/nz-equity-fund,QuayStreet Asset Management,QuayStreet Asset Management,2024-08-27 00:00:00,2024-10-01 00:00:00,,,,,0.0127,0.0034999999999999996,0.0092,,,joel@radicalinvestment.co.nz,,,QuayStreet Asset Management Ltd,info@quaystreet.com,,,QuayStreet Asset Management Ltd,info@quaystreet.com,,
SBS1T2,Southland Building Society 7.62% 22/08/2029(R),Southland Building Society 7.62% 22/08/2029(R),,Direct bonds and term deposits,New Zealand fixed interest,Bond,,,0.0,,,"Southland Building Society (SBS) is a New Zealand-based financial institution offering a range of banking services, including loans, savings, and investments, with a focus on supporting local communities. The maturity date for SBS1T2 is the next scheduled interest rate reset date, which is also the next possible redemption date, subject to applicable conditions, with final maturity scheduled for 22/08/2034.",https://www.sbsbank.co.nz/SBS-Capital-Bonds,,Southland Building Society,2024-08-22 00:00:00,2024-10-01 00:00:00,BMK0044,S&P/NZX A-Grade Corporate Bond Index,,,,,,,,richard.parkin@hhg.co.nz,2034-08-22 00:00:00,,,,,,Southland Building Society,,,
BOND.US,PIMCO Active Bond Exchange Traded Fund,PIMCO Active Bond Exchange Traded Fund,F00000MM7Y,Listed Securities,International fixed interest,Exchange-Traded Fund,USD,,0.0,,,"The PIMCO Active Bond Exchange Traded Fund seeks current income and long-term capital appreciation by focusing on higher-quality, intermediate-term bonds and aims to outperform its benchmark, the Bloomberg U.S. Aggregate Index. Actively managed, the fund employs a risk-focused approach with the flexibility to invest outside its benchmark to enhance risk-adjusted returns.",https://www.pimco.com/us/en/investments/etf/pimco-active-bond-exchange-traded-fund/usetf-usd,PIMCO,PIMCO,2024-09-05 00:00:00,2024-10-01 00:00:00,,,,,0.0055,,0.0055,,,Matthew@kwa.nz,,,Pacific Investment Management Company,,https://www.pimco.com/,"PIMCO (Pacific Investment Management Company) is a global investment management firm specializing in fixed income securities, offering a wide range of investment solutions across asset classes, including bonds, equities, commodities, and alternatives. Known for its active management and risk-focused strategies, PIMCO serves both individual and institutional clients to help them achieve their financial goals.",Pacific Investment Management Company,,https://www.pimco.com/,"PIMCO (Pacific Investment Management Company) is a global investment management firm specializing in fixed income securities, offering a wide range of investment solutions across asset classes, including bonds, equities, commodities, and alternatives. Known for its active management and risk-focused strategies, PIMCO serves both individual and institutional clients to help them achieve their financial goals."
